,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,Unnamed: 9,Unnamed: 10,Unnamed: 11,wer,wil,new_wer,new_wil
1788,1788,39.0,19.0,"la union, el salvador",spanish101,spanish,female,1574,el salvador,False,,,,0.420289855,0.528804348,0.42028985507246375,0.5288043478260871
1789,1789,31.0,26.0,"cochabamba, bolivia",spanish102,spanish,male,1575,bolivia,False,,,,0.101449275,0.192606595,0.10144927536231885,0.1926065952530981
1790,1790,46.0,15.0,"san miguel, el salvador",spanish103,spanish,male,1584,el salvador,False,,,,0.289855072,0.43458132,0.2898550724637681,0.4345813204508856
1791,1791,28.0,20.0,"san miguel, el salvador",spanish104,spanish,female,1600,el salvador,False,,,,0.376811594,0.586650337,0.37681159420289856,0.5866503368034293
1792,1792,41.0,10.0,"jerez de la frontera, spain",spanish105,spanish,female,1613,spain,False,,,,0.086956522,0.125258799,0.08695652173913043,0.12525879917184268
1793,1793,21.0,5.0,"lima, peru",spanish106,spanish,male,1621,peru,False,,,,0.115942029,0.204140787,0.11594202898550725,0.20414078674948244
1794,1794,36.0,14.0,"san salvador, el salvador",spanish107,spanish,male,1622,el salvador,False,,,,0.057971014,0.11258139,0.057971014492753624,0.11258139046418825
1795,1795,36.0,24.0,"medellin, colombia",spanish108,spanish,male,1629,colombia,False,,,,0.115942029,0.192606595,0.11594202898550725,0.1926065952530981
1796,1796,21.0,16.0,"maracay, venezuela",spanish109,spanish,male,1660,venezuela,False,,,,0.304347826,0.47277119,0.30434782608695654,0.47277119016249447
1797,1797,49.0,28.0,"lima, peru",spanish11,spanish,female,325,peru,False,,,,0.101449275,0.166351607,0.10144927536231885,0.16635160680529315
1798,1798,20.0,18.0,"caracas, venezuela",spanish110,spanish,male,1680,venezuela,False,,,,0.115942029,0.166351607,0.11594202898550725,0.16635160680529315
1799,1799,55.0,33.0,"santiago, chile",spanish111,spanish,male,1689,chile,False,,,,0.130434783,0.232736573,0.13043478260869565,0.23273657289002558
1800,1800,25.0,15.0,"la paz, bolivia",spanish112,spanish,male,1693,bolivia,False,,,,0.014492754,0.014492754,0.028985507246376812,0.04326513213981242
1801,1801,19.0,8.0,"cochabamba, bolivia",spanish113,spanish,male,1695,bolivia,False,,,,0.130434783,0.129681912,0.13043478260869565,0.129681912290608
1802,1802,22.0,8.0,"seville, spain",spanish114,spanish,female,1732,spain,False,,,,0.623188406,0.820758738,0.6231884057971014,0.8207587382779199
1803,1803,58.0,8.0,"la paz, bolivia",spanish115,spanish,female,1744,bolivia,False,,,,0.173913043,0.208502415,0.17391304347826086,0.2085024154589371
1804,1804,37.0,6.0,"bogota, colombia",spanish116,spanish,male,1747,colombia,False,,,,0.043478261,0.057130855,0.043478260869565216,0.05713085486242386
1805,1805,46.0,12.0,"madrid, spain",spanish117,spanish,male,1797,spain,False,,,,0.057971014,0.098136646,0.057971014492753624,0.09813664596273286
1806,1806,48.0,13.0,"monterrey, mexico",spanish118,spanish,female,1806,mexico,False,,,,0.130434783,0.215350071,0.13043478260869565,0.21535007144315177
1807,1807,40.0,11.0,"madrid, spain",spanish119,spanish,female,1807,spain,False,,,,0.057971014,0.083690549,0.057971014492753624,0.08369054909165141
1808,1808,25.0,8.0,"oviedo, spain",spanish12,spanish,male,326,spain,False,,,,0.565217391,0.691616217,0.5942028985507246,0.7316982534373839
1809,1809,25.0,2.0,"bogota, colombia",spanish120,spanish,female,1823,colombia,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1810,1810,34.0,21.0,"pasaquina, el salvador",spanish121,spanish,male,1826,el salvador,False,,,,0.15942029,0.254658385,0.15942028985507245,0.25465838509316774
1811,1811,26.0,10.0,"toluca, mexico",spanish122,spanish,female,1831,mexico,False,,,,0.043478261,0.085066163,0.043478260869565216,0.08506616257088839
1812,1812,57.0,14.0,"ilbague, colombia",spanish123,spanish,female,1834,colombia,False,,,,0.014492754,0.014285714,0.14492753623188406,0.12658227848101267
1813,1813,22.0,5.0,"santa cruz, bolivia",spanish124,spanish,male,1835,bolivia,False,,,,0.188405797,0.307544757,0.18840579710144928,0.307544757033248
1814,1814,23.0,9.0,"lima, peru",spanish125,spanish,male,1840,peru,False,,,,0.15942029,0.258098892,0.15942028985507245,0.2580988917306053
1815,1815,54.0,5.0,"colon, panama",spanish126,spanish,female,1853,panama,False,,,,0.043478261,0.085066163,0.057971014492753624,0.09953111679454385
1816,1816,34.0,19.0,"san salvador, el salvador",spanish127,spanish,male,1860,el salvador,False,,,,0.043478261,0.085066163,0.057971014492753624,0.11258139046418825
1817,1817,30.0,7.0,"lima, peru",spanish128,spanish,female,1869,peru,False,,,,0.0,0.0,0.0,0.0
1818,1818,47.0,30.0,"havana, cuba",spanish129,spanish,female,1874,cuba,False,,,,0.376811594,0.574879227,0.36231884057971014,0.5291986359761296
1819,1819,29.0,11.0,"duitama, colombia",spanish13,spanish,female,327,colombia,False,,,,0.086956522,0.110838947,0.10144927536231885,0.12525879917184268
1820,1820,27.0,21.0,"guayaquil, ecuador",spanish130,spanish,male,1891,ecuador,False,,,,0.144927536,0.254658385,0.14492753623188406,0.25465838509316774
1821,1821,56.0,25.0,"havana, cuba",spanish131,spanish,male,1903,cuba,False,,,,0.333333333,0.516068053,0.37681159420289856,0.555354267310789
1822,1822,50.0,15.0,"rio piedras, puerto rico",spanish132,spanish,female,1904,puerto rico,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
1823,1823,38.0,19.0,"cochabamba, bolivia",spanish133,spanish,male,1916,bolivia,False,,,,0.130434783,0.232736573,0.10144927536231885,0.1926065952530981
1824,1824,41.0,13.0,"la union, el salvador",spanish134,spanish,female,1921,el salvador,False,,,,0.115942029,0.163911002,0.08695652173913043,0.11083894672382122
1825,1825,41.0,22.0,"santiago de cuba, cuba",spanish135,spanish,female,1923,cuba,False,,,,0.144927536,0.215350071,0.14492753623188406,0.21535007144315177
1826,1826,49.0,8.0,"santiago, chile",spanish136,spanish,male,1949,chile,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1827,1827,24.0,21.0,"santa ana, el salvador",spanish137,spanish,female,1979,el salvador,False,,,,0.202898551,0.322866345,0.2608695652173913,0.3994441135596585
1828,1828,24.0,16.0,"san miguel, el salvador",spanish138,spanish,female,1980,el salvador,False,,,,0.362318841,0.561972745,0.34782608695652173,0.5422885572139304
1829,1829,50.0,38.0,"guatemala city, guatemala",spanish139,spanish,male,1981,guatemala,False,,,,0.057971014,0.083690549,0.057971014492753624,0.08369054909165141
1830,1830,34.0,15.0,"pereira, colombia",spanish14,spanish,female,328,colombia,False,,,,0.217391304,0.373706004,0.2318840579710145,0.38752362948960295
1831,1831,37.0,31.0,"cochabamba, bolivia",spanish140,spanish,female,1985,bolivia,False,,,,0.086956522,0.137579098,0.08695652173913043,0.13757909777505617
1832,1832,24.0,12.0,"la union, el salvador",spanish141,spanish,male,2009,el salvador,False,,,,0.086956522,0.137579098,0.08695652173913043,0.13757909777505617
1833,1833,59.0,8.0,"san salvador, el salvador",spanish142,spanish,female,2016,el salvador,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
1834,1834,45.0,6.0,"oviedo, spain",spanish143,spanish,male,2026,spain,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
1835,1835,33.0,23.0,"florencia, zacatecas, mexico",spanish144,spanish,female,2051,mexico,False,,,,0.101449275,0.166351607,0.08695652173913043,0.13967653854232298
1836,1836,37.0,21.0,"florencia, zacatecas, mexico",spanish145,spanish,female,2052,mexico,False,,,,0.043478261,0.085066163,0.043478260869565216,0.08506616257088839
1837,1837,25.0,18.0,"las palmas, oaxaca, mexico",spanish146,spanish,male,2057,mexico,False,,,,0.391304348,0.554782609,0.391304347826087,0.5547826086956522
1838,1838,26.0,15.0,"puerto_cabezas, nicaragua",spanish147,spanish,male,2078,nicaragua,False,,,,0.304347826,0.474900231,0.30434782608695654,0.47490023104389834
1839,1839,19.0,11.0,"la ceiba, honduras",spanish148,spanish,male,2079,honduras,False,,,,0.188405797,0.307544757,0.17391304347826086,0.29720960415314734
1840,1840,23.0,22.0,"bilwi, puerto cabezas, nicaragua",spanish149,spanish,male,2091,nicaragua,False,,,,0.739130435,0.880816171,0.7536231884057971,0.8743961352657005
1841,1841,54.0,4.0,"san juan, puerto rico",spanish15,spanish,male,329,puerto rico,False,,,,0.304347826,0.48827792,0.30434782608695654,0.4882779198635976
1842,1842,18.0,13.0,"bilwi, puerto cabezas, nicaragua",spanish150,spanish,male,2094,nicaragua,False,,,,0.362318841,0.561972745,0.2753623188405797,0.4510320597277119
1843,1843,58.0,50.0,"bilwas karma, rio coco, nicaragua",spanish151,spanish,female,2096,nicaragua,False,,,,0.246376812,0.378516624,0.2463768115942029,0.3785166240409207
1844,1844,51.0,25.0,"barcelona, spain",spanish152,spanish,male,2100,spain,False,,,,0.101449275,0.163911002,0.14492753623188406,0.22960662525879916
1845,1845,21.0,10.0,"bogota, colombia",spanish153,spanish,male,2118,colombia,False,,,,0.173913043,0.289446826,0.17391304347826086,0.2894468258828332
1846,1846,30.0,4.0,"montevideo, uruguay",spanish154,spanish,male,2127,uruguay,False,,,,0.101449275,0.1685053,0.10144927536231885,0.1685052995890115
1847,1847,27.0,9.0,"lima, peru",spanish155,spanish,male,2130,peru,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1848,1848,65.0,8.0,"montevideo, uruguay",spanish156,spanish,female,2142,uruguay,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1849,1849,19.0,3.0,"mexico city, mexico",spanish157,spanish,female,2144,mexico,False,,,,0.115942029,0.206947997,0.11594202898550725,0.20694799658994023
1850,1850,54.0,37.0,"santurce, puerto rico",spanish158,spanish,female,2148,puerto rico,False,,,,0.304347826,0.469075321,0.30434782608695654,0.4690753214941825
1851,1851,29.0,21.0,"san salvador, el salvador",spanish159,spanish,male,2149,el salvador,False,,,,0.304347826,0.347826087,0.30434782608695654,0.34782608695652173
1852,1852,44.0,25.0,"buenos aires, argentina",spanish16,spanish,male,330,argentina,False,,,,0.0,0.0,0.0,0.0
1853,1853,20.0,7.0,"bogota, colombia",spanish160,spanish,male,2150,colombia,False,,,,0.057971014,0.099531117,0.057971014492753624,0.09953111679454385
1854,1854,56.0,32.0,"leon, nicaragua",spanish161,spanish,female,2156,nicaragua,False,,,,1.014492754,1.0,0.36231884057971014,0.5619047619047619
1855,1855,28.0,5.0,"mexico city, mexico",spanish162,spanish,male,2169,mexico,False,,,,0.072463768,0.086733556,0.057971014492753624,0.07224418093983309
1856,1856,22.0,9.0,"puebla, mexico",spanish17,spanish,female,331,mexico,False,,,,0.202898551,0.303519669,0.2028985507246377,0.30351966873706004
1857,1857,22.0,17.0,"la paz, bolivia",spanish18,spanish,male,332,bolivia,False,,,,0.043478261,0.056133905,0.043478260869565216,0.05613390487854664
1858,1858,25.0,17.0,"havana, cuba",spanish19,spanish,female,333,cuba,False,,,,0.347826087,0.398103417,0.4057971014492754,0.41338051904280415
1859,1859,20.0,12.0,"puerto la cruz, venezuela",spanish2,spanish,male,334,venezuela,False,,,,0.144927536,0.240457236,0.14492753623188406,0.24045723617064707
1860,1860,45.0,30.0,"managua, nicaragua",spanish20,spanish,male,335,nicaragua,False,,,,0.289855072,0.469075321,0.2898550724637681,0.4690753214941825
1861,1861,25.0,18.0,"santiago, chile",spanish21,spanish,male,336,chile,False,,,,0.246376812,0.423699915,0.2318840579710145,0.4013213981244672
1862,1862,32.0,11.0,"madrid, spain",spanish22,spanish,female,337,spain,False,,,,0.188405797,0.285288862,0.18840579710144928,0.285288862418106
1863,1863,22.0,7.0,"santiago, chile",spanish23,spanish,male,338,chile,False,,,,0.086956522,0.166351607,0.08695652173913043,0.16635160680529315
1864,1864,27.0,5.0,"mexico city, mexico",spanish24,spanish,male,339,mexico,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
1865,1865,26.0,21.0,"san jose, costa rica",spanish25,spanish,male,340,costa rica,False,,,,0.289855072,0.47277119,0.2898550724637681,0.47277119016249447
1866,1866,18.0,6.0,"burgos, spain",spanish26,spanish,male,341,spain,False,,,,0.115942029,0.1951114,0.11594202898550725,0.1951113995241185
1867,1867,34.0,14.0,"zaragoza, spain",spanish27,spanish,male,342,spain,False,,,,1.0,1.0,0.057971014492753624,0.09953111679454385
1868,1868,20.0,18.0,"san miguel, el salvador",spanish28,spanish,female,343,el salvador,False,,,,0.15942029,0.243856333,0.15942028985507245,0.2438563327032136
1869,1869,18.0,10.0,"maracaibo, zulia, venezuela",spanish29,spanish,male,410,venezuela,False,,,,0.231884058,0.378516624,0.21739130434782608,0.35528559249786873
1870,1870,17.0,16.0,"bogota, colombia",spanish3,spanish,female,344,colombia,False,,,,0.275362319,0.404776485,0.2898550724637681,0.4266176770769545
1871,1871,18.0,5.0,"buenos aires, argentina",spanish30,spanish,male,441,argentina,False,,,,0.086956522,0.139676539,0.08695652173913043,0.13967653854232298
1872,1872,31.0,7.0,"guayaquil, ecuador",spanish31,spanish,female,449,ecuador,False,,,,0.260869565,0.423699915,0.2608695652173913,0.4236999147485081
1873,1873,26.0,22.0,"santa cruz, bolivia",spanish32,spanish,male,450,bolivia,False,,,,0.536231884,0.700828157,0.5362318840579711,0.7008281573498965
1874,1874,18.0,15.0,"caracas, venezuela",spanish33,spanish,male,467,venezuela,False,,,,0.144927536,0.232736573,0.14492753623188406,0.23273657289002558
1875,1875,28.0,11.0,"cartagena, spain",spanish34,spanish,male,476,spain,False,,,,0.15942029,0.243856333,0.11594202898550725,0.17826086956521747
1876,1876,28.0,17.0,"mexico city, mexico",spanish35,spanish,male,479,mexico,False,,,,0.115942029,0.175523349,0.11594202898550725,0.17552334943639292
1877,1877,27.0,25.0,"montevideo, uruguay",spanish36,spanish,male,499,uruguay,False,,,,0.072463768,0.125258799,0.07246376811594203,0.12525879917184268
1878,1878,50.0,17.0,"tegucigalpa, honduras",spanish37,spanish,female,575,honduras,False,,,,0.014492754,0.028775467,0.014492753623188406,0.028775467338794325
1879,1879,53.0,13.0,"tegucigalpa, honduras",spanish38,spanish,male,576,honduras,False,,,,0.028985507,0.057130855,0.028985507246376812,0.05713085486242386
1880,1880,20.0,3.0,"pamplona, spain",spanish39,spanish,male,614,spain,False,,,,0.188405797,0.293425751,0.18840579710144928,0.29342575089266965
1881,1881,21.0,17.0,"cabanas, el salvador",spanish4,spanish,female,345,el salvador,False,,,,0.31884058,0.495694182,0.3188405797101449,0.4882779198635976
1882,1882,20.0,6.0,"cartago, costa rica",spanish40,spanish,male,644,costa rica,False,,,,0.550724638,0.756711808,0.5797101449275363,0.782608695652174
1883,1883,25.0,6.0,"bonao, dominican republic",spanish41,spanish,male,706,dominican republic,False,,,,0.043478261,0.071611253,0.043478260869565216,0.07161125319693096
1884,1884,80.0,18.0,"bogota, colombia",spanish42,spanish,female,712,colombia,False,,,,0.347826087,0.529699939,0.34782608695652173,0.5296999387630128
1885,1885,43.0,16.0,"santiago-dr, dominican republic",spanish43,spanish,male,714,dominican republic,False,,,,0.304347826,0.494071146,0.30434782608695654,0.4940711462450593
1886,1886,37.0,4.0,"la romana, dominican republic",spanish44,spanish,female,716,dominican republic,False,,,,0.0,0.0,0.0,0.0
1887,1887,47.0,12.0,"santiago-dr, dominican republic",spanish45,spanish,female,715,dominican republic,False,,,,0.202898551,0.345662989,0.18840579710144928,0.33162830349531114
1888,1888,33.0,14.0,"santo domingo, dominican republic",spanish46,spanish,male,717,dominican republic,False,,,,0.057971014,0.086091283,0.057971014492753624,0.08609128271685051
1889,1889,25.0,12.0,"santo domingo, dominican republic",spanish47,spanish,female,718,dominican republic,False,,,,0.217391304,0.332142148,0.21739130434782608,0.3321421481040302
1890,1890,21.0,6.0,"bilbao, spain",spanish48,spanish,male,731,spain,False,,,,0.202898551,0.313329251,0.18840579710144928,0.2830349531116795
1891,1891,31.0,6.0,"tandil, argentina",spanish49,spanish,male,732,argentina,False,,,,0.072463768,0.127024723,0.07246376811594203,0.12702472293265132
1892,1892,52.0,13.0,"bogota, colombia",spanish5,spanish,female,346,colombia,False,,,,0.115942029,0.118230359,0.11594202898550725,0.118230358504958
1893,1893,27.0,15.0,"santo domingo, dominican republic",spanish50,spanish,male,752,dominican republic,False,,,,0.231884058,0.378516624,0.2318840579710145,0.3785166240409207
1894,1894,20.0,6.0,"caguas, puerto rico",spanish51,spanish,male,753,puerto rico,False,,,,0.347826087,0.507469342,0.34782608695652173,0.507469342251951
1895,1895,29.0,21.0,"popayan, cauca, colombia",spanish52,spanish,female,777,colombia,False,,,,0.144927536,0.218441504,0.14492753623188406,0.21844150388573824
1896,1896,33.0,6.0,"bogota, colombia",spanish53,spanish,male,797,colombia,False,,,,0.115942029,0.192606595,0.11594202898550725,0.1926065952530981
1897,1897,25.0,18.0,"vina del mar, chile",spanish54,spanish,male,800,chile,False,,,,0.173913043,0.279296066,0.17391304347826086,0.27929606625258796
1898,1898,36.0,9.0,"tandil, argentina",spanish55,spanish,male,810,argentina,False,,,,0.202898551,0.311374616,0.2028985507246377,0.31137461572244174
1899,1899,22.0,8.0,"monterrey, mexico",spanish56,spanish,male,838,mexico,False,,,,0.072463768,0.125258799,0.07246376811594203,0.12525879917184268
1900,1900,33.0,11.0,"montevideo, uruguay",spanish57,spanish,male,886,uruguay,False,,,,0.130434783,0.232736573,0.13043478260869565,0.23273657289002558
1901,1901,31.0,18.0,"bogota, colombia",spanish58,spanish,male,906,colombia,False,,,,0.072463768,0.127024723,0.07246376811594203,0.12702472293265132
1902,1902,31.0,5.0,"mayaguez, puerto rico",spanish59,spanish,female,908,puerto rico,False,,,,0.0,0.0,0.0,0.0
1903,1903,20.0,19.0,"lima, peru",spanish6,spanish,male,347,peru,False,,,,0.115942029,0.206947997,0.11594202898550725,0.20694799658994023
1904,1904,18.0,9.0,"santiago-dr, dominican republic",spanish60,spanish,female,915,dominican republic,False,,,,0.15942029,0.247025741,0.15942028985507245,0.24702574086091278
1905,1905,67.0,39.0,"azuaga, spain",spanish61,spanish,male,924,spain,False,,,,1.0,1.0,0.2028985507246377,0.35528559249786873
1906,1906,63.0,19.0,"buenos aires, argentina",spanish62,spanish,female,925,argentina,False,,,,0.057971014,0.083690549,0.043478260869565216,0.0706004140786749
1907,1907,32.0,10.0,"la coruna, spain",spanish63,spanish,female,959,spain,False,,,,0.173913043,0.26130874,0.17391304347826086,0.2613087395696092
